inning,half,score_diff,outs,base_state,wp
1,bottom,4,2,1,0.777
1,bottom,4,2,2,0.777
1,bottom,4,2,3,0.7804
1,bottom,4,2,4,0.777
1,bottom,4,2,5,0.7804
1,bottom,4,2,6,0.7804
1,bottom,4,2,7,0.7838
1,bottom,5,0,0,0.832
1,bottom,5,0,1,0.8348
1,bottom,5,0,2,0.8348
1,bottom,5,0,3,0.8375
1,bottom,5,0,4,0.8348
1,bottom,5,0,5,0.8375
1,bottom,5,0,6,0.8375
1,bottom,5,0,7,0.8402
1,bottom,5,1,0,0.8249
1,bottom,5,1,1,0.8278
1,bottom,5,1,2,0.8278
1,bottom,5,1,3,0.8306
1,bottom,5,1,4,0.8278
1,bottom,5,1,5,0.8306
1,bottom,5,1,6,0.8306
1,bottom,5,1,7,0.8334
1,bottom,5,2,0,0.8176
1,bottom,5,2,1,0.8205
1,bottom,5,2,2,0.8205
1,bottom,5,2,3,0.8235
1,bottom,5,2,4,0.8205
1,bottom,5,2,5,0.8235
1,bottom,5,2,6,0.8235
1,bottom,5,2,7,0.8264
1,bottom,6,0,0,0.8639
1,bottom,6,0,1,0.8662
1,bottom,6,0,2,0.8662
1,bottom,6,0,3,0.8685
1,bottom,6,0,4,0.8662
1,bottom,6,0,5,0.8685
1,bottom,6,0,6,0.8685
1,bottom,6,0,7,0.8708
1,bottom,6,1,0,0.8579
1,bottom,6,1,1,0.8603
1,bottom,6,1,2,0.8603
1,bottom,6,1,3,0.8627
1,bottom,6,1,4,0.8603
1,bottom,6,1,5,0.8627
1,bottom,6,1,6,0.8627
1,bottom,6,1,7,0.8651
1,bottom,6,2,0,0.8517
1,bottom,6,2,1,0.8542
1,bottom,6,2,2,0.8542
1,bottom,6,2,3,0.8567
1,bottom,6,2,4,0.8542
1,bottom,6,2,5,0.8567
1,bottom,6,2,6,0.8567
1,bottom,6,2,7,0.8591
1,bottom,7,0,0,0.8882
1,bottom,7,0,1,0.8901
1,bottom,7,0,2,0.8901
1,bottom,7,0,3,0.8921
1,bottom,7,0,4,0.8901
1,bottom,7,0,5,0.8921
1,bottom,7,0,6,0.8921
1,bottom,7,0,7,0.894
1,bottom,7,1,0,0.8831
1,bottom,7,1,1,0.8851
1,bottom,7,1,2,0.8851
1,bottom,7,1,3,0.8872
1,bottom,7,1,4,0.8851
1,bottom,7,1,5,0.8872
1,bottom,7,1,6,0.8872
1,bottom,7,1,7,0.8891
1,bottom,7,2,0,0.8778
1,bottom,7,2,1,0.88
1,bottom,7,2,2,0.88
1,bottom,7,2,3,0.8821
1,bottom,7,2,4,0.88
1,bottom,7,2,5,0.8821
1,bottom,7,2,6,0.8821
1,bottom,7,2,7,0.8841
1,bottom,8,0,0,0.9065
1,bottom,8,0,1,0.9082
1,bottom,8,0,2,0.9082
1,bottom,8,0,3,0.9099
1,bottom,8,0,4,0.9082
1,bottom,8,0,5,0.9099
1,bottom,8,0,6,0.9099
1,bottom,8,0,7,0.9115
1,bottom,8,1,0,0.9022
1,bottom,8,1,1,0.904
1,bottom,8,1,2,0.904
1,bottom,8,1,3,0.9057
1,bottom,8,1,4,0.904
1,bottom,8,1,5,0.9057
1,bottom,8,1,6,0.9057
1,bottom,8,1,7,0.9074
1,bottom,8,2,0,0.8977
1,bottom,8,2,1,0.8995
1,bottom,8,2,2,0.8995
1,bottom,8,2,3,0.9013
1,bottom,8,2,4,0.8995
1,bottom,8,2,5,0.9013
1,bottom,8,2,6,0.9013
1,bottom,8,2,7,0.9031
1,bottom,9,0,0,0.9204
1,bottom,9,0,1,0.9219
1,bottom,9,0,2,0.9219
1,bottom,9,0,3,0.9233
1,bottom,9,0,4,0.9219
1,bottom,9,0,5,0.9233
1,bottom,9,0,6,0.9233
1,bottom,9,0,7,0.9247
1,bottom,9,1,0,0.9167
1,bottom,9,1,1,0.9182
1,bottom,9,1,2,0.9182
1,bottom,9,1,3,0.9197
1,bottom,9,1,4,0.9182
1,bottom,9,1,5,0.9197
1,bottom,9,1,6,0.9197
1,bottom,9,1,7,0.9211
1,bottom,9,2,0,0.9128
1,bottom,9,2,1,0.9144
1,bottom,9,2,2,0.9144
1,bottom,9,2,3,0.9159
1,bottom,9,2,4,0.9144
1,bottom,9,2,5,0.9159
1,bottom,9,2,6,0.9159
1,bottom,9,2,7,0.9174
1,bottom,10,0,0,0.9309
1,bottom,10,0,1,0.9321
1,bottom,10,0,2,0.9321
1,bottom,10,0,3,0.9334
1,bottom,10,0,4,0.9321
1,bottom,10,0,5,0.9334
1,bottom,10,0,6,0.9334
1,bottom,10,0,7,0.9346
1,bottom,10,1,0,0.9276
1,bottom,10,1,1,0.9289
1,bottom,10,1,2,0.9289
1,bottom,10,1,3,0.9302
1,bottom,10,1,4,0.9289
1,bottom,10,1,5,0.9302
1,bottom,10,1,6,0.9302
1,bottom,10,1,7,0.9315
1,bottom,10,2,0,0.9241
1,bottom,10,2,1,0.9255
1,bottom,10,2,2,0.9255
1,bottom,10,2,3,0.9269
1,bottom,10,2,4,0.9255
1,bottom,10,2,5,0.9269
1,bottom,10,2,6,0.9269
1,bottom,10,2,7,0.9282
2,top,-10,0,0,0.0067
2,top,-10,0,1,0.0068
2,top,-10,0,2,0.0068
2,top,-10,0,3,0.007
2,top,-10,0,4,0.0068
2,top,-10,0,5,0.007
2,top,-10,0,6,0.007
2,top,-10,0,7,0.0071
2,top,-10,1,0,0.0064
2,top,-10,1,1,0.0065
2,top,-10,1,2,0.0065
2,top,-10,1,3,0.0066
2,top,-10,1,4,0.0065
2,top,-10,1,5,0.0066
2,top,-10,1,6,0.0066
2,top,-10,1,7,0.0068
2,top,-10,2,0,0.0061
2,top,-10,2,1,0.0062
2,top,-10,2,2,0.0062
2,top,-10,2,3,0.0063
2,top,-10,2,4,0.0062
2,top,-10,2,5,0.0063
2,top,-10,2,6,0.0063
2,top,-10,2,7,0.0064
2,top,-9,0,0,0.0122
2,top,-9,0,1,0.0125
2,top,-9,0,2,0.0125
2,top,-9,0,3,0.0127
2,top,-9,0,4,0.0125
2,top,-9,0,5,0.0127
2,top,-9,0,6,0.0127
2,top,-9,0,7,0.013
2,top,-9,1,0,0.0116
2,top,-9,1,1,0.0119
2,top,-9,1,2,0.0119
2,top,-9,1,3,0.0121
2,top,-9,1,4,0.0119
2,top,-9,1,5,0.0121
2,top,-9,1,6,0.0121
2,top,-9,1,7,0.0123
2,top,-9,2,0,0.0111
2,top,-9,2,1,0.0113
2,top,-9,2,2,0.0113
2,top,-9,2,3,0.0115
2,top,-9,2,4,0.0113
2,top,-9,2,5,0.0115
2,top,-9,2,6,0.0115
2,top,-9,2,7,0.0118
2,top,-8,0,0,0.0217
2,top,-8,0,1,0.0221
2,top,-8,0,2,0.0221
2,top,-8,0,3,0.0226
2,top,-8,0,4,0.0221
2,top,-8,0,5,0.0226
2,top,-8,0,6,0.0226
2,top,-8,0,7,0.023
2,top,-8,1,0,0.0207
2,top,-8,1,1,0.0211
2,top,-8,1,2,0.0211
2,top,-8,1,3,0.0215
2,top,-8,1,4,0.0211
2,top,-8,1,5,0.0215
2,top,-8,1,6,0.0215
2,top,-8,1,7,0.0219
2,top,-8,2,0,0.0197
2,top,-8,2,1,0.0201
2,top,-8,2,2,0.0201
2,top,-8,2,3,0.0205
2,top,-8,2,4,0.0201
2,top,-8,2,5,0.0205
2,top,-8,2,6,0.0205
2,top,-8,2,7,0.0209
2,top,-7,0,0,0.0374
2,top,-7,0,1,0.0381
2,top,-7,0,2,0.0381
2,top,-7,0,3,0.0389
2,top,-7,0,4,0.0381
2,top,-7,0,5,0.0389
2,top,-7,0,6,0.0389
2,top,-7,0,7,0.0396
2,top,-7,1,0,0.0356
2,top,-7,1,1,0.0363
2,top,-7,1,2,0.0363
2,top,-7,1,3,0.037
2,top,-7,1,4,0.0363
2,top,-7,1,5,0.037
2,top,-7,1,6,0.037
2,top,-7,1,7,0.0378
2,top,-7,2,0,0.034
2,top,-7,2,1,0.0346
2,top,-7,2,2,0.0346
2,top,-7,2,3,0.0353
2,top,-7,2,4,0.0346
2,top,-7,2,5,0.0353
2,top,-7,2,6,0.0353
2,top,-7,2,7,0.036
2,top,-6,0,0,0.0623
2,top,-6,0,1,0.0634
2,top,-6,0,2,0.0634
2,top,-6,0,3,0.0646
2,top,-6,0,4,0.0634
2,top,-6,0,5,0.0646
2,top,-6,0,6,0.0646
2,top,-6,0,7,0.0659
2,top,-6,1,0,0.0594
2,top,-6,1,1,0.0605
2,top,-6,1,2,0.0605
2,top,-6,1,3,0.0617
2,top,-6,1,4,0.0605
2,top,-6,1,5,0.0617
2,top,-6,1,6,0.0617
2,top,-6,1,7,0.0629
2,top,-6,2,0,0.0567
2,top,-6,2,1,0.0578
2,top,-6,2,2,0.0578
2,top,-6,2,3,0.0589
2,top,-6,2,4,0.0578
2,top,-6,2,5,0.0589
2,top,-6,2,6,0.0589
2,top,-6,2,7,0.06
2,top,-5,0,0,0.0998
2,top,-5,0,1,0.1016
2,top,-5,0,2,0.1016
2,top,-5,0,3,0.1034
2,top,-5,0,4,0.1016
2,top,-5,0,5,0.1034
2,top,-5,0,6,0.1034
2,top,-5,0,7,0.1053
2,top,-5,1,0,0.0953
2,top,-5,1,1,0.0971
2,top,-5,1,2,0.0971
2,top,-5,1,3,0.0989
2,top,-5,1,4,0.0971
2,top,-5,1,5,0.0989
2,top,-5,1,6,0.0989
2,top,-5,1,7,0.1007
2,top,-5,2,0,0.0911
2,top,-5,2,1,0.0928
2,top,-5,2,2,0.0928
2,top,-5,2,3,0.0945
2,top,-5,2,4,0.0928
2,top,-5,2,5,0.0945
2,top,-5,2,6,0.0945
2,top,-5,2,7,0.0962
2,top,-4,0,0,0.1529
2,top,-4,0,1,0.1555
2,top,-4,0,2,0.1555
2,top,-4,0,3,0.1582
2,top,-4,0,4,0.1555
2,top,-4,0,5,0.1582
2,top,-4,0,6,0.1582
2,top,-4,0,7,0.1608
2,top,-4,1,0,0.1465
2,top,-4,1,1,0.1491
2,top,-4,1,2,0.1491
2,top,-4,1,3,0.1516
2,top,-4,1,4,0.1491
2,top,-4,1,5,0.1516
2,top,-4,1,6,0.1516
2,top,-4,1,7,0.1542
2,top,-4,2,0,0.1404
2,top,-4,2,1,0.1428
2,top,-4,2,2,0.1428
2,top,-4,2,3,0.1453
2,top,-4,2,4,0.1428
2,top,-4,2,5,0.1453
2,top,-4,2,6,0.1453
2,top,-4,2,7,0.1478
2,top,-3,0,0,0.223
2,top,-3,0,1,0.2265
2,top,-3,0,2,0.2265
2,top,-3,0,3,0.2301
2,top,-3,0,4,0.2265
2,top,-3,0,5,0.2301
2,top,-3,0,6,0.2301
2,top,-3,0,7,0.2336
2,top,-3,1,0,0.2145
2,top,-3,1,1,0.2179
2,top,-3,1,2,0.2179
2,top,-3,1,3,0.2213
2,top,-3,1,4,0.2179
2,top,-3,1,5,0.2213
2,top,-3,1,6,0.2213
2,top,-3,1,7,0.2248
2,top,-3,2,0,0.2062
2,top,-3,2,1,0.2095
2,top,-3,2,2,0.2095
2,top,-3,2,3,0.2128
2,top,-3,2,4,0.2095
2,top,-3,2,5,0.2128
2,top,-3,2,6,0.2128
2,top,-3,2,7,0.2162
2,top,-2,0,0,0.3083
2,top,-2,0,1,0.3126
2,top,-2,0,2,0.3126
2,top,-2,0,3,0.3169
2,top,-2,0,4,0.3126
2,top,-2,0,5,0.3169
2,top,-2,0,6,0.3169
2,top,-2,0,7,0.3213
2,top,-2,1,0,0.2978
2,top,-2,1,1,0.302
2,top,-2,1,2,0.302
2,top,-2,1,3,0.3062
2,top,-2,1,4,0.302
2,top,-2,1,5,0.3062
2,top,-2,1,6,0.3062
2,top,-2,1,7,0.3105
2,top,-2,2,0,0.2874
2,top,-2,2,1,0.2915
2,top,-2,2,2,0.2915
2,top,-2,2,3,0.2957
2,top,-2,2,4,0.2915
2,top,-2,2,5,0.2957
2,top,-2,2,6,0.2957
2,top,-2,2,7,0.2999
2,top,-1,0,0,0.4032
2,top,-1,0,1,0.4081
2,top,-1,0,2,0.4081
2,top,-1,0,3,0.4129
2,top,-1,0,4,0.4081
2,top,-1,0,5,0.4129
2,top,-1,0,6,0.4129
2,top,-1,0,7,0.4178
2,top,-1,1,0,0.3913
2,top,-1,1,1,0.396
2,top,-1,1,2,0.396
2,top,-1,1,3,0.4008
2,top,-1,1,4,0.396
2,top,-1,1,5,0.4008
2,top,-1,1,6,0.4008
2,top,-1,1,7,0.4056
2,top,-1,2,0,0.3794
2,top,-1,2,1,0.3841
2,top,-1,2,2,0.3841
2,top,-1,2,3,0.3889
2,top,-1,2,4,0.3841
2,top,-1,2,5,0.3889
2,top,-1,2,6,0.3889
2,top,-1,2,7,0.3936
2,top,0,0,0,0.5
2,top,0,0,1,0.505
2,top,0,0,2,0.505
2,top,0,0,3,0.51
2,top,0,0,4,0.505
2,top,0,0,5,0.51
2,top,0,0,6,0.51
2,top,0,0,7,0.515
2,top,0,1,0,0.4875
2,top,0,1,1,0.4925
2,top,0,1,2,0.4925
2,top,0,1,3,0.4975
2,top,0,1,4,0.4925
2,top,0,1,5,0.4975
2,top,0,1,6,0.4975
2,top,0,1,7,0.5025
2,top,0,2,0,0.475
2,top,0,2,1,0.48
2,top,0,2,2,0.48
2,top,0,2,3,0.485
2,top,0,2,4,0.48
2,top,0,2,5,0.485
2,top,0,2,6,0.485
2,top,0,2,7,0.49
2,top,1,0,0,0.591
2,top,1,0,1,0.5958
2,top,1,0,2,0.5958
2,top,1,0,3,0.6006
2,top,1,0,4,0.5958
2,top,1,0,5,0.6006
2,top,1,0,6,0.6006
2,top,1,0,7,0.6054
2,top,1,1,0,0.5788
2,top,1,1,1,0.5837
2,top,1,1,2,0.5837
2,top,1,1,3,0.5886
2,top,1,1,4,0.5837
2,top,1,1,5,0.5886
2,top,1,1,6,0.5886
2,top,1,1,7,0.5934
2,top,1,2,0,0.5666
2,top,1,2,1,0.5715
2,top,1,2,2,0.5715
2,top,1,2,3,0.5764
2,top,1,2,4,0.5715
2,top,1,2,5,0.5764
2,top,1,2,6,0.5764
2,top,1,2,7,0.5813
2,top,2,0,0,0.6708
2,top,2,0,1,0.6752
2,top,2,0,2,0.6752
2,top,2,0,3,0.6796
2,top,2,0,4,0.6752
2,top,2,0,5,0.6796
2,top,2,0,6,0.6796
2,top,2,0,7,0.684
2,top,2,1,0,0.6597
2,top,2,1,1,0.6642
2,top,2,1,2,0.6642
2,top,2,1,3,0.6686
2,top,2,1,4,0.6642
2,top,2,1,5,0.6686
2,top,2,1,6,0.6686
2,top,2,1,7,0.673
2,top,2,2,0,0.6484
2,top,2,2,1,0.6529
2,top,2,2,2,0.6529
2,top,2,2,3,0.6575
2,top,2,2,4,0.6529
2,top,2,2,5,0.6575
2,top,2,2,6,0.6575
2,top,2,2,7,0.662
2,top,3,0,0,0.7373
2,top,3,0,1,0.7412
2,top,3,0,2,0.7412
2,top,3,0,3,0.745
2,top,3,0,4,0.7412
2,top,3,0,5,0.745
2,top,3,0,6,0.745
2,top,3,0,7,0.7488
2,top,3,1,0,0.7275
2,top,3,1,1,0.7315
2,top,3,1,2,0.7315
2,top,3,1,3,0.7354
2,top,3,1,4,0.7315
2,top,3,1,5,0.7354
2,top,3,1,6,0.7354
2,top,3,1,7,0.7392
2,top,3,2,0,0.7175
2,top,3,2,1,0.7215
2,top,3,2,2,0.7215
2,top,3,2,3,0.7255
2,top,3,2,4,0.7215
2,top,3,2,5,0.7255
2,top,3,2,6,0.7255
2,top,3,2,7,0.7295
2,top,4,0,0,0.7905
2,top,4,0,1,0.7938
2,top,4,0,2,0.7938
2,top,4,0,3,0.7971
2,top,4,0,4,0.7938
2,top,4,0,5,0.7971
2,top,4,0,6,0.7971
2,top,4,0,7,0.8003
2,top,4,1,0,0.7821
2,top,4,1,1,0.7855
2,top,4,1,2,0.7855
2,top,4,1,3,0.7888
2,top,4,1,4,0.7855
2,top,4,1,5,0.7888
2,top,4,1,6,0.7888
2,top,4,1,7,0.7922
2,top,4,2,0,0.7735
2,top,4,2,1,0.777
2,top,4,2,2,0.777
2,top,4,2,3,0.7804
2,top,4,2,4,0.777
2,top,4,2,5,0.7804
2,top,4,2,6,0.7804
2,top,4,2,7,0.7838
2,top,5,0,0,0.832
2,top,5,0,1,0.8348
2,top,5,0,2,0.8348
2,top,5,0,3,0.8375
2,top,5,0,4,0.8348
2,top,5,0,5,0.8375
2,top,5,0,6,0.8375
2,top,5,0,7,0.8402
2,top,5,1,0,0.8249
2,top,5,1,1,0.8278
2,top,5,1,2,0.8278
2,top,5,1,3,0.8306
2,top,5,1,4,0.8278
2,top,5,1,5,0.8306
2,top,5,1,6,0.8306
2,top,5,1,7,0.8334
2,top,5,2,0,0.8176
2,top,5,2,1,0.8205
2,top,5,2,2,0.8205
2,top,5,2,3,0.8235
2,top,5,2,4,0.8205
2,top,5,2,5,0.8235
2,top,5,2,6,0.8235
2,top,5,2,7,0.8264
2,top,6,0,0,0.8639
2,top,6,0,1,0.8662
2,top,6,0,2,0.8662
2,top,6,0,3,0.8685
2,top,6,0,4,0.8662
2,top,6,0,5,0.8685
2,top,6,0,6,0.8685
2,top,6,0,7,0.8708
2,top,6,1,0,0.8579
2,top,6,1,1,0.8603
2,top,6,1,2,0.8603
2,top,6,1,3,0.8627
2,top,6,1,4,0.8603
2,top,6,1,5,0.8627
2,top,6,1,6,0.8627
2,top,6,1,7,0.8651
2,top,6,2,0,0.8517
2,top,6,2,1,0.8542
2,top,6,2,2,0.8542
2,top,6,2,3,0.8567
2,top,6,2,4,0.8542
2,top,6,2,5,0.8567
2,top,6,2,6,0.8567
2,top,6,2,7,0.8591
2,top,7,0,0,0.8882
2,top,7,0,1,0.8901
2,top,7,0,2,0.8901
2,top,7,0,3,0.8921
2,top,7,0,4,0.8901
2,top,7,0,5,0.8921
2,top,7,0,6,0.8921
2,top,7,0,7,0.894
2,top,7,1,0,0.8831
2,top,7,1,1,0.8851
2,top,7,1,2,0.8851
2,top,7,1,3,0.8872
2,top,7,1,4,0.8851
2,top,7,1,5,0.8872
2,top,7,1,6,0.8872
2,top,7,1,7,0.8891
2,top,7,2,0,0.8778
2,top,7,2,1,0.88
2,top,7,2,2,0.88
2,top,7,2,3,0.8821
2,top,7,2,4,0.88
2,top,7,2,5,0.8821
2,top,7,2,6,0.8821
2,top,7,2,7,0.8841
2,top,8,0,0,0.9065
2,top,8,0,1,0.9082
2,top,8,0,2,0.9082
2,top,8,0,3,0.9099
2,top,8,0,4,0.9082
2,top,8,0,5,0.9099
2,top,8,0,6,0.9099
2,top,8,0,7,0.9115
2,top,8,1,0,0.9022
2,top,8,1,1,0.904
2,top,8,1,2,0.904
2,top,8,1,3,0.9057
2,top,8,1,4,0.904
2,top,8,1,5,0.9057
2,top,8,1,6,0.9057
2,top,8,1,7,0.9074
2,top,8,2,0,0.8977
2,top,8,2,1,0.8995
2,top,8,2,2,0.8995
2,top,8,2,3,0.9013
2,top,8,2,4,0.8995
2,top,8,2,5,0.9013
2,top,8,2,6,0.9013
2,top,8,2,7,0.9031
2,top,9,0,0,0.9204
2,top,9,0,1,0.9219
2,top,9,0,2,0.9219
2,top,9,0,3,0.9233
2,top,9,0,4,0.9219
2,top,9,0,5,0.9233
2,top,9,0,6,0.9233
2,top,9,0,7,0.9247
2,top,9,1,0,0.9167
2,top,9,1,1,0.9182
2,top,9,1,2,0.9182
2,top,9,1,3,0.9197
2,top,9,1,4,0.9182
2,top,9,1,5,0.9197
2,top,9,1,6,0.9197
2,top,9,1,7,0.9211
2,top,9,2,0,0.9128
2,top,9,2,1,0.9144
2,top,9,2,2,0.9144
2,top,9,2,3,0.9159
2,top,9,2,4,0.9144
2,top,9,2,5,0.9159
2,top,9,2,6,0.9159
2,top,9,2,7,0.9174
2,top,10,0,0,0.9309
2,top,10,0,1,0.9321
2,top,10,0,2,0.9321
2,top,10,0,3,0.9334
2,top,10,0,4,0.9321
2,top,10,0,5,0.9334
2,top,10,0,6,0.9334
2,top,10,0,7,0.9346
2,top,10,1,0,0.9276
2,top,10,1,1,0.9289
2,top,10,1,2,0.9289
2,top,10,1,3,0.9302
2,top,10,1,4,0.9289
2,top,10,1,5,0.9302
2,top,10,1,6,0.9302
2,top,10,1,7,0.9315
2,top,10,2,0,0.9241
2,top,10,2,1,0.9255
2,top,10,2,2,0.9255
2,top,10,2,3,0.9269
2,top,10,2,4,0.9255
2,top,10,2,5,0.9269
2,top,10,2,6,0.9269
2,top,10,2,7,0.9282
2,bottom,-10,0,0,0.0067
2,bottom,-10,0,1,0.0068
2,bottom,-10,0,2,0.0068
2,bottom,-10,0,3,0.007
2,bottom,-10,0,4,0.0068
2,bottom,-10,0,5,0.007
2,bottom,-10,0,6,0.007
2,bottom,-10,0,7,0.0071
2,bottom,-10,1,0,0.0064
2,bottom,-10,1,1,0.0065
2,bottom,-10,1,2,0.0065
2,bottom,-10,1,3,0.0066
2,bottom,-10,1,4,0.0065
2,bottom,-10,1,5,0.0066
2,bottom,-10,1,6,0.0066
2,bottom,-10,1,7,0.0068
2,bottom,-10,2,0,0.0061
2,bottom,-10,2,1,0.0062
2,bottom,-10,2,2,0.0062
2,bottom,-10,2,3,0.0063
2,bottom,-10,2,4,0.0062
2,bottom,-10,2,5,0.0063
2,bottom,-10,2,6,0.0063
2,bottom,-10,2,7,0.0064
2,bottom,-9,0,0,0.0122
2,bottom,-9,0,1,0.0125
2,bottom,-9,0,2,0.0125
2,bottom,-9,0,3,0.0127
2,bottom,-9,0,4,0.0125
2,bottom,-9,0,5,0.0127
2,bottom,-9,0,6,0.0127
2,bottom,-9,0,7,0.013
2,bottom,-9,1,0,0.0116
2,bottom,-9,1,1,0.0119
2,bottom,-9,1,2,0.0119
2,bottom,-9,1,3,0.0121
2,bottom,-9,1,4,0.0119
2,bottom,-9,1,5,0.0121
2,bottom,-9,1,6,0.0121
2,bottom,-9,1,7,0.0123
2,bottom,-9,2,0,0.0111
2,bottom,-9,2,1,0.0113
2,bottom,-9,2,2,0.0113
2,bottom,-9,2,3,0.0115
2,bottom,-9,2,4,0.0113
2,bottom,-9,2,5,0.0115
2,bottom,-9,2,6,0.0115
2,bottom,-9,2,7,0.0118
2,bottom,-8,0,0,0.0217
2,bottom,-8,0,1,0.0221
2,bottom,-8,0,2,0.0221
2,bottom,-8,0,3,0.0226
2,bottom,-8,0,4,0.0221
2,bottom,-8,0,5,0.0226
2,bottom,-8,0,6,0.0226
2,bottom,-8,0,7,0.023
2,bottom,-8,1,0,0.0207
2,bottom,-8,1,1,0.0211
2,bottom,-8,1,2,0.0211
2,bottom,-8,1,3,0.0215
2,bottom,-8,1,4,0.0211
2,bottom,-8,1,5,0.0215
2,bottom,-8,1,6,0.0215
2,bottom,-8,1,7,0.0219
2,bottom,-8,2,0,0.0197
2,bottom,-8,2,1,0.0201
2,bottom,-8,2,2,0.0201
2,bottom,-8,2,3,0.0205
2,bottom,-8,2,4,0.0201
2,bottom,-8,2,5,0.0205
2,bottom,-8,2,6,0.0205
2,bottom,-8,2,7,0.0209
2,bottom,-7,0,0,0.0374
2,bottom,-7,0,1,0.0381
2,bottom,-7,0,2,0.0381
2,bottom,-7,0,3,0.0389
2,bottom,-7,0,4,0.0381
2,bottom,-7,0,5,0.0389
2,bottom,-7,0,6,0.0389
2,bottom,-7,0,7,0.0396
2,bottom,-7,1,0,0.0356
2,bottom,-7,1,1,0.0363
2,bottom,-7,1,2,0.0363
2,bottom,-7,1,3,0.037
2,bottom,-7,1,4,0.0363
2,bottom,-7,1,5,0.037
2,bottom,-7,1,6,0.037
2,bottom,-7,1,7,0.0378
2,bottom,-7,2,0,0.034
2,bottom,-7,2,1,0.0346
2,bottom,-7,2,2,0.0346
2,bottom,-7,2,3,0.0353
2,bottom,-7,2,4,0.0346
2,bottom,-7,2,5,0.0353
2,bottom,-7,2,6,0.0353
2,bottom,-7,2,7,0.036
2,bottom,-6,0,0,0.0623
2,bottom,-6,0,1,0.0634
2,bottom,-6,0,2,0.0634
2,bottom,-6,0,3,0.0646
2,bottom,-6,0,4,0.0634
2,bottom,-6,0,5,0.0646
2,bottom,-6,0,6,0.0646
2,bottom,-6,0,7,0.0659
2,bottom,-6,1,0,0.0594
2,bottom,-6,1,1,0.0605
2,bottom,-6,1,2,0.0605
2,bottom,-6,1,3,0.0617
2,bottom,-6,1,4,0.0605
2,bottom,-6,1,5,0.0617
2,bottom,-6,1,6,0.0617
2,bottom,-6,1,7,0.0629
2,bottom,-6,2,0,0.0567
2,bottom,-6,2,1,0.0578
2,bottom,-6,2,2,0.0578
2,bottom,-6,2,3,0.0589
2,bottom,-6,2,4,0.0578
2,bottom,-6,2,5,0.0589
2,bottom,-6,2,6,0.0589
2,bottom,-6,2,7,0.06
2,bottom,-5,0,0,0.0998
2,bottom,-5,0,1,0.1016
2,bottom,-5,0,2,0.1016
2,bottom,-5,0,3,0.1034
2,bottom,-5,0,4,0.1016
2,bottom,-5,0,5,0.1034
2,bottom,-5,0,6,0.1034
2,bottom,-5,0,7,0.1053
2,bottom,-5,1,0,0.0953
2,bottom,-5,1,1,0.0971
2,bottom,-5,1,2,0.0971
2,bottom,-5,1,3,0.0989
2,bottom,-5,1,4,0.0971
2,bottom,-5,1,5,0.0989
2,bottom,-5,1,6,0.0989
2,bottom,-5,1,7,0.1007
2,bottom,-5,2,0,0.0911
2,bottom,-5,2,1,0.0928
2,bottom,-5,2,2,0.0928
2,bottom,-5,2,3,0.0945
2,bottom,-5,2,4,0.0928
2,bottom,-5,2,5,0.0945
2,bottom,-5,2,6,0.0945
2,bottom,-5,2,7,0.0962
2,bottom,-4,0,0,0.1529
2,bottom,-4,0,1,0.1555
2,bottom,-4,0,2,0.1555
2,bottom,-4,0,3,0.1582
2,bottom,-4,0,4,0.1555
2,bottom,-4,0,5,0.1582
2,bottom,-4,0,6,0.1582
2,bottom,-4,0,7,0.1608
2,bottom,-4,1,0,0.1465
2,bottom,-4,1,1,0.1491
2,bottom,-4,1,2,0.1491
2,bottom,-4,1,3,0.1516
2,bottom,-4,1,4,0.1491
2,bottom,-4,1,5,0.1516
2,bottom,-4,1,6,0.1516
2,bottom,-4,1,7,0.1542
2,bottom,-4,2,0,0.1404
2,bottom,-4,2,1,0.1428
2,bottom,-4,2,2,0.1428
2,bottom,-4,2,3,0.1453
2,bottom,-4,2,4,0.1428
2,bottom,-4,2,5,0.1453
2,bottom,-4,2,6,0.1453
2,bottom,-4,2,7,0.1478
2,bottom,-3,0,0,0.223
2,bottom,-3,0,1,0.2265
2,bottom,-3,0,2,0.2265
2,bottom,-3,0,3,0.2301
2,bottom,-3,0,4,0.2265
2,bottom,-3,0,5,0.2301
2,bottom,-3,0,6,0.2301
2,bottom,-3,0,7,0.2336
2,bottom,-3,1,0,0.2145
2,bottom,-3,1,1,0.2179
2,bottom,-3,1,2,0.2179
2,bottom,-3,1,3,0.2213
2,bottom,-3,1,4,0.2179
2,bottom,-3,1,5,0.2213
2,bottom,-3,1,6,0.2213
2,bottom,-3,1,7,0.2248
2,bottom,-3,2,0,0.2062
2,bottom,-3,2,1,0.2095
2,bottom,-3,2,2,0.2095
2,bottom,-3,2,3,0.2128
2,bottom,-3,2,4,0.2095
2,bottom,-3,2,5,0.2128
2,bottom,-3,2,6,0.2128
2,bottom,-3,2,7,0.2162
2,bottom,-2,0,0,0.3083
2,bottom,-2,0,1,0.3126
2,bottom,-2,0,2,0.3126
2,bottom,-2,0,3,0.3169
2,bottom,-2,0,4,0.3126
2,bottom,-2,0,5,0.3169
2,bottom,-2,0,6,0.3169
2,bottom,-2,0,7,0.3213
2,bottom,-2,1,0,0.2978
2,bottom,-2,1,1,0.302
2,bottom,-2,1,2,0.302
2,bottom,-2,1,3,0.3062
2,bottom,-2,1,4,0.302
